from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5940294;5967140;124;8705;43;27;8864;53;45;9600;54;45;9785;23;10990;20;10995;14
5940295;5967140;122;8532;43;27;8586;51;43;9443;49;41;8047;21;10919;19;10924;13
5940296;5967140;118;8271;41;26;8286;49;43;9528;48;40;7946;22;10126;19;10992;14
5940297;5967140;117;8191;42;27;8418;49;45;9680;49;42;8098;17;9914;16;9919;11
5940298;5967140;121;8494;42;27;8326;53;44;8975;55;46;8404;17;9815;15;9598;11
5940299;5967140;119;8364;39;25;8278;57;44;8928;58;50;8928;21;9437;19;9220;13
5940300;5967140;112;7827;37;24;8057;49;32;8118;54;38;8118;21;10149;19;9932;13
5940301;5967140;108;7566;35;22;7696;46;31;8236;53;37;8236;20;9903;18;9686;13
5940302;5967140;107;7462;34;21;7403;46;31;8202;53;37;8202;20;9972;18;9755;13
5940303;5967140;99;6959;32;21;7054;42;32;7214;44;40;7377;21;9876;19;9659;13
5940304;5967140;95;6630;30;19;6725;38;27;6884;43;37;7179;21;10028;18;9811;13
5940305;5967140;91;6339;30;19;6572;38;27;6916;40;33;6626;21;8024;18;8042;12
5940306;5967140;88;6157;28;18;6312;36;27;6522;40;32;6524;20;7928;17;7946;12
5940307;5967140;85;5984;27;17;6027;32;26;6138;30;26;6138;18;7519;16;7537;11
5940308;5967140;80;5596;25;16;5632;28;22;5699;29;22;5699;18;7394;15;7412;11
5940309;5967140;76;5350;25;16;5375;31;25;5904;30;25;5904;17;6970;15;6988;11
5940310;5967140;75;5262;25;16;5274;31;25;5402;30;27;5402;17;7144;15;7163;11
5940311;5967140;72;5036;24;15;5109;31;24;5367;31;26;5367;15;6572;14;6590;10
5940312;5967140;71;4994;24;15;4940;33;28;5155;34;27;5155;-1;6202;-1;6221;-1
5940313;5967140;67;4664;23;15;4716;26;21;4814;28;21;4814;17;6804;15;6778;10
5940314;5967140;68;4790;23;15;4748;26;22;4993;28;21;4993;18;6916;16;6890;11
5940315;5967140;67;4655;22;14;4588;29;23;5113;29;22;5113;17;7206;15;7180;11
5940316;5967140;66;4587;22;14;4526;26;22;5475;28;21;5475;16;7073;15;7047;10
5940317;5967140;66;4592;22;14;4572;26;21;5428;28;20;5428;17;7359;15;7333;11
5940318;5967140;69;4804;24;15;4804;29;24;5662;31;23;5662;19;7603;16;7577;11
5940319;5967140;72;5034;24;15;4919;35;29;5986;37;28;6322;19;7913;17;7887;12
5940320;5967140;75;5283;25;16;4989;36;30;6988;40;30;6988;15;8217;14;8192;10
5940321;5967140;80;5585;23;14;4664;40;35;7508;43;34;7508;15;8366;13;8366;10
5940322;5967140;81;5693;24;16;4945;40;35;7507;43;34;7507;15;8432;14;8432;10
5940323;5967140;74;5183;24;15;4898;41;38;7691;43;37;7691;15;7372;13;7372;9
5940324;5967140;70;4928;25;16;4842;45;35;8608;45;31;7769;16;7135;15;7135;10
5940325;5967140;70;4882;24;15;4807;43;35;8824;44;31;7985;17;6835;15;6835;10
5940326;5967140;73;5079;25;16;5022;39;34;9007;41;37;6705;19;6511;16;6511;10
5940327;5967140;76;5300;24;16;5125;36;34;8183;38;34;6493;17;6162;15;6162;10
5940328;5967140;76;5306;25;16;5247;37;34;6503;39;32;6503;18;6256;16;6256;10
5940329;5967140;80;5607;27;17;5602;41;38;7287;41;37;7287;22;6594;20;6594;12
5940330;5967140;82;5743;27;18;5772;42;37;7178;41;35;7178;22;6841;19;6841;12
5940331;5967140;83;5841;29;18;6078;47;42;7528;47;40;7528;21;7839;18;7839;12
5940332;5967140;92;6432;32;20;6577;52;47;8055;52;44;8055;20;7805;18;7805;12
5940333;5967140;95;6620;31;19;6421;54;47;8242;55;47;8242;25;9022;22;9022;14
5940334;5967140;99;6951;33;21;6770;57;52;8574;58;51;8574;24;8753;21;8753;13
5940335;5967140;104;7246;34;22;6901;59;56;11335;61;56;8869;25;8880;22;8880;13
5940336;5967140;109;7603;42;26;8660;62;59;11524;64;59;13591;29;12429;25;12380;15
5940337;5967140;116;8095;41;26;8426;59;53;12814;61;54;13603;29;12163;25;12114;15
5940338;5967140;125;8765;40;26;8326;55;50;12592;56;51;13381;28;11870;24;11822;15
5940339;5967140;127;8874;43;28;8986;55;50;12616;54;50;10242;27;11807;23;11758;15
5940340;5967140;129;9018;42;27;8823;51;46;12648;52;47;13438;25;11087;22;11039;14
5940341;5967140;131;9168;43;27;8985;54;47;9894;53;45;9894;26;10738;23;10689;14
5940342;5967140;130;9108;43;27;9146;50;46;9742;52;44;10223;25;10721;22;10672;13
5940343;5967140;133;9278;44;28;9322;49;42;9986;50;40;9986;26;10716;22;10716;13
5940344;5967140;135;9480;45;29;9487;53;46;10244;54;44;10244;29;11198;25;11001;15
5940345;5967140;135;9427;46;29;9510;55;49;13322;56;48;11001;29;11396;25;11199;15
5940346;5967140;137;9589;46;29;9615;56;51;13463;59;50;11155;29;15434;25;11800;15
5940347;5967140;136;9552;46;29;9645;58;54;17216;59;51;16949;29;15292;25;11658;15
5940348;5967140;142;9970;48;30;10141;63;57;17462;62;55;17462;30;15842;25;12209;15
5940349;5967140;150;10466;48;31;10272;65;62;17262;65;59;17262;33;13242;29;13242;17
5940350;5967140;150;10535;50;31;10578;61;56;16983;61;53;16983;33;15754;29;15754;17
5940351;5967140;155;10840;52;33;11080;60;57;16913;61;54;16913;37;12984;32;12984;19
5940352;5967140;166;11586;53;34;11386;71;69;17764;71;66;17764;37;12935;32;12935;19
5940353;5967140;163;11390;53;33;11077;70;67;17655;70;64;17655;33;16366;28;13386;16
5940354;5967140;164;11502;54;34;11203;71;69;17766;71;66;17766;33;16838;28;13466;16
5940355;5967140;171;12002;55;35;11832;55;51;17680;56;51;17680;35;19075;30;17443;18
5940356;5967140;174;12171;57;36;12003;55;51;17597;56;50;17597;36;19041;31;17277;18
5940357;5967140;177;12359;58;37;12181;56;53;17692;58;52;17692;37;19178;31;17414;18
5940358;5967140;178;12487;59;38;12350;59;56;18607;59;56;17978;37;19491;31;17727;18
5940359;5967140;179;12551;60;38;12477;57;52;18358;57;48;18358;37;19849;31;18085;18
5940360;5967140;187;13115;62;39;12788;60;58;17882;60;56;18919;40;20155;34;14741;20
5940361;5967140;185;12935;62;39;12860;56;54;17565;58;53;17633;39;20609;32;15195;19
5940362;5967140;188;13177;63;40;13100;52;49;17408;54;50;17371;41;21080;34;15666;19
5940363;5967140;191;13358;64;40;13315;56;54;17555;57;52;18081;42;21177;35;15764;20
5940364;5967140;195;13661;65;41;13627;57;53;18029;56;51;18029;41;21331;34;15935;19
5940365;5967140;200;13970;67;43;13954;59;55;18474;60;53;18474;42;21734;35;16338;20
5940366;5967140;205;14365;68;43;14080;70;66;18288;71;63;18288;43;22157;35;16762;20
5940367;5967140;207;14519;68;43;14080;71;68;18441;71;65;18441;43;22443;35;17047;20
5940368;5967140;239;16713;73;47;15345;87;84;22503;89;83;22231;43;25798;35;25798;20
5940369;5967140;235;16470;73;47;15345;84;80;24456;84;79;22191;48;25594;40;25594;23
5940370;5967140;227;15871;75;47;15547;76;72;21665;74;72;21430;48;25355;40;25355;23
5940371;5967140;229;16034;77;49;16035;77;73;21860;77;73;21860;48;25674;40;25674;23
5940372;5967140;236;16493;77;49;16035;75;71;21711;74;71;21711;48;26024;40;26024;23
5940373;5967140;243;17022;82;52;17127;71;68;21472;73;68;21472;48;26220;40;26220;23
5940374;5967140;243;17024;82;52;17044;70;67;21405;71;67;21405;49;25747;40;25747;23
5940375;5967140;249;17454;83;53;17443;65;63;21103;66;63;21103;49;25691;41;25691;23
5940376;5967140;251;17598;83;53;17473;63;60;20916;65;60;20916;53;25730;44;25730;26
5940377;5967140;259;18120;84;53;18226;60;54;20964;64;58;21757;52;25047;43;25489;25
5940378;5967140;260;18177;83;53;18064;56;51;20770;60;55;21508;51;24847;43;24847;25
5940379;5967140;263;18406;85;54;18504;60;53;20923;63;57;21660;51;25356;42;25355;25
5940380;5967140;267;18702;88;56;19075;58;54;23431;59;54;23431;49;24556;44;24556;25
5940381;5967140;268;18788;88;55;18950;58;53;23301;59;53;23301;49;24104;43;24104;25
5940382;5967140;274;19168;87;55;19066;56;53;23090;59;54;23393;49;24272;44;24272;26
5940383;5967140;277;19374;89;56;19280;58;53;23096;61;57;23096;50;24441;44;24441;26
5940384;5967140;282;19764;90;57;19531;58;55;22354;59;55;22354;50;24864;44;24864;26
5940385;5967140;286;20051;92;58;19906;56;54;22330;58;54;22330;50;24674;44;24782;25
5940386;5967140;289;20254;93;59;20139;57;53;22594;56;52;22594;50;24900;44;25408;25
5940387;5967140;294;20587;94;60;20469;55;52;22441;55;50;22441;47;25071;42;25578;23
5940388;5967140;297;20795;97;61;20891;53;51;22867;53;51;22867;50;24863;44;25370;25
5940389;5967140;300;20973;98;62;21104;54;51;22875;55;51;22875;50;24977;44;25484;25
5940390;5967140;301;21102;99;62;21248;51;49;22788;52;49;22788;49;25039;44;25546;25
5940391;5967140;306;21402;101;64;21544;55;53;23002;56;53;23002;52;26053;46;26560;26
5940392;5967140;310;21692;102;64;21811;60;57;23296;60;57;23296;50;25866;45;26373;26
5940393;5967140;313;21909;103;65;22037;62;60;23513;64;60;23513;51;26159;46;26666;26
5940394;5967140;317;22194;105;66;22375;66;64;24503;67;61;24503;52;26497;47;27005;27
5940395;5967140;321;22464;105;66;22574;70;64;24798;69;62;24798;52;26861;46;27368;27
5940396;5967140;331;23166;109;69;23486;70;64;29395;73;66;29395;56;28075;49;29476;29
5940397;5967140;336;23492;111;70;23766;64;57;27052;65;58;27052;56;28949;48;29456;30
5940398;5967140;341;23898;112;71;24073;67;60;27248;68;61;27248;55;28904;48;29411;29
5940399;5967140;342;23946;115;73;24415;67;62;27368;68;63;27368;56;31394;48;29870;30
5940400;5967140;346;24195;116;73;24596;70;66;26808;69;63;27175;56;31585;49;30263;30
5940401;5967140;350;24466;116;73;24727;69;63;27121;71;62;26932;57;29597;50;30088;31
5940402;5967140;353;24688;117;74;24941;73;67;27367;74;66;27178;57;31955;50;30221;31
5940403;5967140;356;24944;119;75;25341;74;69;29968;75;70;27504;55;31870;49;32269;30
5940404;5967140;359;25149;120;76;25318;73;67;28933;76;69;28933;56;31491;49;31891;30
5940405;5967140;366;25618;120;76;25702;76;71;32057;79;73;29193;54;31561;48;31961;29
5940406;5967140;370;25910;121;77;25897;82;75;32348;85;77;29485;54;31560;47;31993;29
5940407;5967140;380;26618;122;78;26155;85;73;28811;91;86;30745;54;31336;47;31770;29
5940408;5967140;377;26393;123;78;26180;79;70;28586;86;78;30223;54;31492;47;31925;29
5940409;5967140;379;26525;132;83;27644;81;71;28718;88;81;30401;55;31815;47;32207;29
5940410;5967140;412;28857;132;83;27644;117;108;32459;117;108;32459;55;31872;48;32305;30
5940411;5967140;388;27147;132;83;27644;87;82;32118;91;86;30749;55;32131;48;32564;29
5940412;5967140;393;27496;143;91;28304;95;85;29690;99;89;31099;56;32536;48;32923;30
5942070;5967140;248;17353;72;46;17453;108;93;35335;116;95;21754;34;21241;30;21751;20
5942071;5967140;249;17401;83;53;18168;110;93;35383;117;95;21802;34;21573;30;22084;20
5942072;5967140;244;17085;77;49;17184;120;108;21542;121;100;22149;36;22067;32;22624;22
5942073;5967140;241;16848;76;48;17069;114;105;21305;117;97;21912;36;21460;32;22017;22
5942074;5967140;236;16541;75;48;16877;112;101;20998;113;92;21604;35;21174;32;21731;22
5942075;5967140;233;16310;74;47;16665;110;97;20768;113;89;21374;35;21018;31;21575;22
5942076;5967140;231;16180;71;45;16164;108;95;20637;112;87;21243;34;20711;30;21268;21
5942077;5967140;229;16023;71;45;16168;105;93;20480;110;85;21087;34;20331;30;20888;21
5942078;5967140;220;15430;70;44;15823;97;78;21617;105;77;20494;33;20046;30;20604;20
5942079;5967140;217;15196;70;44;15444;96;83;21495;98;79;20692;33;19822;29;20394;20
5942080;5967140;214;14945;69;44;15329;96;82;21442;98;78;19860;32;18654;29;19226;20
5942081;5967140;210;14684;69;44;14983;97;91;20460;100;82;20098;32;18409;28;18981;20
5942082;5967140;207;14497;69;44;14929;92;83;20282;95;89;20273;32;18148;28;18720;20
5942083;5967140;206;14424;69;44;14853;90;82;20209;93;88;20200;32;18291;28;18863;20
5942084;5967140;197;13812;70;45;15187;88;81;20146;92;85;19038;33;18676;29;19248;21
5942085;5967140;194;13548;70;44;14568;86;81;18774;88;81;18774;28;16473;25;17045;17
5942086;5967140;190;13334;67;43;14004;84;78;18561;86;78;18561;27;16272;24;16844;17
5942087;5967140;187;13058;67;43;14004;87;82;18855;89;82;18855;27;16691;24;17263;17
5942088;5967140;188;13190;74;47;16912;90;84;18987;92;84;18987;25;15288;23;15859;16
5942089;5967140;179;12503;74;47;16939;84;79;18610;85;79;18610;25;15435;23;16007;16
5942090;5967140;175;12215;75;48;17220;82;75;16895;82;72;13961;25;15205;22;15777;15
5942091;5967140;173;12093;78;50;17403;82;73;16774;82;70;13839;25;15535;22;16107;15
5942092;5967140;165;11573;54;34;11501;74;64;14964;77;68;13662;26;14943;23;13943;16
5942093;5967140;156;10906;52;33;11025;67;63;14568;66;61;14218;22;14331;20;14336;14
5942094;5967140;152;10619;51;32;10827;65;57;12364;62;56;13532;23;13994;21;12995;14
5942095;5967140;149;10420;49;31;10477;62;58;13525;62;54;12128;23;13843;20;12843;14
5942096;5967140;143;10002;48;31;10256;57;51;13106;53;48;11710;23;13716;20;12716;14
5942097;5967140;145;10130;48;31;10148;57;50;13067;54;48;11671;23;13081;20;13675;14
5942098;5967140;139;9741;47;30;9879;55;51;13773;54;49;12429;24;12427;21;12432;15
5942099;5967140;134;9360;46;30;9460;50;43;12484;55;43;9550;25;12207;22;12212;15
5942100;5967140;130;9122;44;28;9169;51;43;12791;54;46;11438;23;12306;20;12310;14
5942101;5967140;126;8831;42;27;8856;49;43;12646;52;44;11294;22;10960;19;10965;13
5942102;5967140;122;8531;41;26;8563;51;44;9623;49;41;8042;21;10635;18;10640;13
5942103;5967140;118;8264;41;26;8460;46;38;9159;48;37;7763;21;10585;18;10590;13
5942104;5967140;116;8155;40;26;8237;45;38;9097;47;36;7700;21;10877;19;10882;13
5942105;5967140;113;7910;38;24;7840;46;37;8746;48;38;7443;23;10230;20;10235;14
5942106;5967140;116;8101;40;26;8115;49;40;8937;49;40;7634;24;10361;22;10366;15
5942107;5967140;115;8065;41;26;8159;53;39;8309;55;45;8309;17;9393;15;9176;11
5942108;5967140;113;7886;36;23;7913;48;31;8029;54;37;8029;20;10028;18;9810;13
5942109;5967140;108;7594;34;21;7564;48;29;7898;53;35;7898;19;9644;17;9427;12
5942110;5967140;104;7273;32;21;7297;44;28;7480;49;34;7480;19;9427;17;9210;12
5942111;5967140;99;6940;32;20;7100;44;27;7158;49;33;7158;19;9643;17;9426;12
5942112;5967140;98;6861;31;20;6933;44;27;7162;47;33;7162;21;9954;19;9739;13
5942113;5967140;98;6864;31;20;6942;45;30;7076;46;36;7076;21;10065;19;9848;13
5942114;5967140;86;5991;27;17;6091;37;31;6826;39;31;6317;19;7534;16;7530;12
5942115;5967140;82;5715;25;16;5752;32;26;5853;30;26;5853;18;7261;15;7256;11
5942116;5967140;78;5484;25;16;5580;30;23;5622;30;24;5830;17;6998;15;7017;11
5942117;5967140;75;5240;23;15;5302;27;21;5497;27;21;5497;16;6724;14;6742;10
5942118;5967140;71;4948;23;15;5007;27;20;5089;29;22;5089;15;6494;13;6513;10
5942119;5967140;67;4707;22;14;4711;27;21;5187;31;23;4868;14;6212;13;6230;10
5942120;5967140;76;5288;21;14;4532;38;32;5449;40;31;5449;14;5932;13;5937;9
5942121;5967140;64;4468;21;13;4456;23;17;4612;26;18;4612;17;6503;15;6477;10
5942122;5967140;65;4526;22;14;4580;25;18;4688;28;19;4688;16;6705;14;6679;10
5942123;5967140;66;4588;22;14;4584;26;20;4863;28;19;4863;17;6912;15;6886;10
5942124;5967140;62;4326;20;13;4222;29;24;5195;31;23;5195;15;7277;14;7251;10
5942125;5967140;64;4448;21;14;4472;27;23;5557;29;22;5557;15;7547;13;7521;9
5942126;5967140;66;4625;22;14;4636;33;27;5868;31;26;5868;15;7734;14;7708;10
5942127;5967140;70;4887;22;14;4703;36;31;6105;37;30;6105;19;8184;17;8158;12
5942128;5967140;73;5139;23;15;4723;38;34;6357;41;33;6357;15;8338;13;8338;9
5942129;5967140;78;5480;21;13;4357;40;36;7585;43;35;7585;14;7955;12;7955;9
5942130;5967140;77;5418;22;14;4642;45;37;6911;46;40;7955;14;7646;13;7646;9
5942131;5967140;71;4994;23;15;4847;39;32;6970;37;26;6970;15;7460;13;7460;9
5942132;5967140;66;4627;22;14;4519;43;32;7222;44;32;7360;15;6006;14;6006;10
5942133;5967140;66;4624;22;14;4586;42;31;7467;42;31;7467;17;5883;15;5883;10
5942134;5967140;70;4922;24;15;4871;39;32;8023;40;33;8023;17;6864;15;6864;11
5942135;5967140;70;4902;24;15;4958;36;31;7946;38;34;6485;16;6482;14;6482;9
5942136;5967140;78;5452;24;15;4915;40;36;6740;41;35;6740;21;6783;19;6783;12
5942137;5967140;78;5489;26;17;5520;40;37;6968;40;34;6968;21;6594;18;6594;12
5942138;5967140;79;5543;26;17;5542;44;37;7036;42;35;7036;20;7573;18;7573;11
5942139;5967140;81;5645;27;17;5667;47;42;7544;47;40;7334;20;7483;18;7483;11
5942140;5967140;85;5945;28;18;5877;50;41;10473;50;44;7634;20;7856;18;7856;12
5942141;5967140;99;6935;31;20;6468;58;51;8558;58;51;8558;25;8204;22;8204;14
5942142;5967140;101;7043;32;20;6674;58;53;8666;59;53;8666;24;8439;22;8439;13
5942143;5967140;106;7439;32;21;6801;63;58;11140;62;56;11140;25;8916;22;9246;13
5942144;5967140;119;8336;43;27;8799;63;59;13233;65;60;13233;26;12532;23;12483;15
5942145;5967140;117;8199;39;25;8189;58;53;10409;61;56;11084;29;12406;25;12358;16
5942146;5967140;118;8260;40;25;8300;62;56;10607;63;57;10765;29;10889;25;10860;16
5942147;5967140;125;8773;40;25;8368;55;51;10172;57;49;10172;24;10796;21;10767;13
5942148;5967140;128;8986;41;26;8656;54;47;9889;55;45;9889;23;10716;20;10716;13
5942149;5967140;127;8864;42;27;8883;51;44;9620;53;41;9620;24;10339;21;10725;13
5942150;5967140;126;8834;42;27;8836;48;42;9489;50;39;9489;24;10308;20;10308;13
5942151;5967140;130;9068;43;27;9015;53;46;10279;53;44;10279;25;10709;21;10709;13
5942152;5967140;131;9189;45;29;9245;56;49;10442;54;47;10442;28;10823;25;10626;15
5942153;5967140;132;9218;44;28;9300;58;53;10722;60;51;10722;29;10975;25;10975;14
5942154;5967140;132;9242;44;28;9329;55;49;16710;55;47;16710;28;15161;24;11226;14
5942155;5967140;136;9496;45;29;9568;58;52;16893;59;50;16893;29;15363;25;11729;15
5942156;5967140;142;9934;48;30;10126;64;61;17744;62;58;17474;29;16009;25;12375;15
5942157;5967140;146;10234;49;31;10396;60;57;16914;60;54;16914;32;12949;28;12949;16
5942158;5967140;148;10359;49;31;10426;56;54;16749;57;51;16749;32;12753;29;12753;16
5942159;5967140;159;11116;51;32;10684;65;62;17293;65;59;17293;34;12717;29;12717;17
5942160;5967140;159;11124;52;33;10909;65;62;17302;65;59;17302;34;12958;29;12958;17
5942161;5967140;158;11078;52;33;10860;66;63;17342;66;60;17342;33;16438;27;13198;16
5942162;5967140;167;11691;54;34;11485;58;54;17880;59;55;17880;33;19155;28;17524;16
5942163;5967140;168;11780;55;35;11670;55;51;17561;56;50;17561;34;18806;29;17174;17
5942164;5967140;171;11984;57;36;11817;53;50;17592;55;49;17524;36;18953;30;17189;18
5942165;5967140;173;12092;57;36;11945;58;53;17812;59;56;17880;37;19279;31;17514;18
5942166;5967140;174;12211;57;36;12038;59;58;17848;59;56;18497;37;19660;31;17896;19
5942167;5967140;177;12411;59;37;12266;57;52;18166;55;48;18199;37;20013;31;14560;18
5942168;5967140;182;12767;62;39;12804;57;54;17651;59;54;17719;39;20261;32;14847;19
5942169;5967140;187;13078;61;39;12791;53;49;17474;54;50;17438;40;20517;33;15104;20
5942170;5967140;185;12983;62;39;12910;50;46;17248;53;47;17212;41;20945;34;15531;19
5942171;5967140;190;13285;64;41;13245;54;51;17551;53;50;17378;43;21901;36;16505;20
5942172;5967140;194;13549;65;41;13482;57;53;17472;58;51;17472;42;21646;35;16250;20
5942173;5967140;198;13891;66;42;13708;61;59;18778;62;57;18778;43;22028;36;16633;20
5942174;5967140;203;14239;68;43;13938;67;64;18162;68;61;18162;43;22172;36;16777;20
5942175;5967140;207;14495;68;43;13971;71;68;18417;71;65;18417;43;22538;35;17142;20
5942176;5967140;239;16745;68;43;13971;87;84;22535;89;84;22264;43;25900;35;25900;20
5942177;5967140;237;16618;75;47;15547;85;82;24604;86;82;22136;48;25697;40;25697;23
5942178;5967140;233;16276;75;47;15547;81;78;22066;81;77;21794;48;25564;40;25564;23
5942179;5967140;233;16329;77;49;16035;76;73;21856;77;73;21856;48;25679;40;25679;23
5942180;5967140;235;16456;80;51;16765;74;70;21593;73;70;21593;48;25971;40;25971;23
5942181;5967140;238;16668;80;51;16765;67;65;21275;68;65;21275;55;26143;47;26143;26
5942182;5967140;242;16968;80;51;16765;67;64;21203;67;64;21203;55;25928;47;25928;26
5942183;5967140;250;17480;83;53;17369;61;59;20835;64;59;20835;49;25864;41;25864;23
5942184;5967140;256;17907;85;54;17660;60;56;20671;60;56;20671;53;25975;44;25975;26
5942185;5967140;261;18296;85;54;18128;56;51;20372;58;52;20679;52;25248;44;25690;25
5942186;5967140;263;18434;84;53;18341;54;49;20946;57;51;20946;50;25015;42;25014;24
5942187;5967140;265;18582;85;54;18496;57;53;20872;58;54;20521;51;25268;42;25268;25
5942188;5967140;269;18818;87;55;18820;58;54;23413;58;54;23413;52;25530;43;25529;26
5942189;5967140;272;19015;86;55;18857;56;51;23211;59;51;23211;50;24660;42;24660;25
5942190;5967140;274;19173;87;55;18899;58;54;23369;59;54;23369;50;24383;43;24388;25
5942191;5967140;277;19405;89;57;19490;55;52;22677;59;54;22315;50;24703;44;24707;25
5942192;5967140;283;19784;90;57;19678;54;51;22094;55;51;22094;53;25633;47;26140;26
5942193;5967140;285;19978;92;58;20071;51;49;21977;52;49;21977;51;25331;45;25838;25
5942194;5967140;290;20274;93;59;20355;51;49;21992;52;49;21992;49;24771;44;25279;25
5942195;5967140;292;20458;95;60;20578;54;52;22976;55;52;22976;48;24228;43;24736;24
5942196;5967140;293;20506;96;61;20699;50;47;22646;51;47;22646;49;24459;43;24967;24
5942197;5967140;297;20801;98;62;20977;46;44;22415;47;44;22415;50;25112;44;25620;25
5942198;5967140;301;21092;99;63;21314;51;48;22690;51;48;22690;51;25337;45;25844;25
5942199;5967140;303;21240;101;64;21457;56;53;23061;58;53;23061;51;25720;45;26227;26
5942200;5967140;308;21560;103;65;21814;61;58;23389;62;58;23389;51;26005;45;26512;26
5942201;5967140;311;21754;105;66;22023;64;61;23582;65;61;23582;52;26312;46;26891;27
5942202;5967140;315;22066;105;67;22401;67;65;24573;67;62;24573;53;26631;47;27138;27
5942203;5967140;327;22874;111;70;23185;68;65;25498;68;65;25498;57;27921;51;28428;29
5942204;5967140;329;23055;112;71;23358;68;62;27394;69;66;25586;57;27988;51;28495;29
5942205;5967140;335;23464;113;71;23638;66;61;28076;68;62;27336;57;28053;50;28560;29
5942206;5967140;336;23549;113;72;23912;65;59;27603;65;59;27100;57;28760;50;29267;29
5942207;5967140;340;23766;115;73;24062;66;60;26859;66;61;26859;57;28736;49;29243;29
5942208;5967140;343;23999;115;73;24364;65;62;26494;66;62;26494;57;29359;50;29850;30
5942209;5967140;347;24259;116;74;24580;65;61;26766;67;60;26577;57;29319;50;29811;30
5942210;5967140;351;24540;117;74;24838;69;66;26764;70;66;26764;57;29504;50;29995;31
5942211;5967140;356;24886;119;75;25359;71;69;26964;73;69;26964;56;32086;49;30303;30
5942212;5967140;358;25062;119;75;25221;74;71;27140;74;71;27140;56;31510;49;31909;30
5942213;5967140;363;25381;119;76;25631;73;67;27664;76;70;28996;-1;31783;-1;32182;-1
5942214;5967140;370;25890;119;76;25534;81;70;28919;86;79;29170;55;32196;48;32630;30
5942215;5967140;379;26562;121;76;25782;84;72;28756;91;85;30690;56;32064;49;32497;31
5942216;5967140;373;26118;123;78;26173;79;66;28312;88;82;30517;55;31717;47;32150;29
5942217;5967140;374;26154;123;78;26173;79;66;28347;89;84;30631;55;32074;48;32466;30
5942218;5967140;384;26893;123;78;26173;87;77;29086;91;86;30769;55;32259;48;32651;30
5942219;5967140;408;28574;132;83;27644;112;102;33546;114;104;32176;56;32149;48;32582;30
5942220;5967140;393;27537;143;91;28304;96;86;29731;99;89;31140;56;32491;48;32924;30
5942221;5967140;399;27926;143;91;28304;101;91;30119;104;95;31528;57;32951;49;33384;31
5943881;5967140;237;16574;69;44;16524;104;92;20369;109;83;20975;33;20495;29;21067;20
5943882;5967140;239;16704;69;44;16524;114;103;21161;116;95;21768;33;20755;29;21327;20
5943883;5967140;232;16270;74;47;16665;110;97;20727;112;89;21334;32;21076;28;21634;19
5943884;5967140;229;16026;71;45;16164;105;93;20483;110;85;21089;34;20472;30;21029;21
5943885;5967140;225;15754;71;45;16078;103;89;20211;107;81;20818;34;20293;30;20851;21
5943886;5967140;222;15551;68;43;15599;89;74;21328;101;72;20204;33;19788;29;20360;20
5943887;5967140;223;15596;68;43;15339;94;76;21524;104;75;20400;33;19786;29;20357;20
5943888;5967140;216;15104;67;43;15156;88;74;20628;95;73;19504;32;19514;28;20085;20
5943889;5967140;212;14849;69;44;14983;99;92;19535;102;84;20241;32;18572;28;19144;20
5943890;5967140;207;14469;67;42;14541;92;83;20254;95;88;20245;31;18109;27;18681;19
5943891;5967140;201;14087;66;42;14334;82;75;20235;87;81;18773;30;17856;27;18428;19
5943892;5967140;195;13658;69;44;14504;86;77;20355;89;85;19982;28;17503;25;18075;17
5943893;5967140;194;13554;67;43;14251;82;75;20251;87;81;18781;28;16279;24;16851;17
5943894;5967140;188;13136;65;41;13979;80;75;18362;85;75;18362;27;16127;24;16699;16
5943895;5967140;182;12736;65;41;14052;83;78;18533;86;78;18533;26;16080;23;16651;16
5943896;5967140;176;12347;73;46;16716;83;77;18454;84;77;18454;25;15321;22;15893;15
5943897;5967140;171;12004;73;46;16788;82;71;15395;82;74;14092;24;14860;21;15432;15
5943898;5967140;173;12103;73;46;16715;82;72;15495;83;75;14192;24;15112;22;15684;15
5943899;5967140;164;11467;54;34;11512;73;69;14953;77;66;13556;23;14362;20;14934;14
5943900;5967140;160;11172;54;34;11455;69;65;14658;70;62;14307;23;14596;20;13597;14
5943901;5967140;155;10867;53;33;11147;65;60;14320;64;57;13965;24;14475;22;13476;15
5943902;5967140;152;10619;52;33;10861;63;55;14052;62;53;12655;25;14434;22;13435;16
5943903;5967140;146;10231;50;32;10498;61;53;13638;57;51;12242;26;14041;23;13269;16
5943904;5967140;143;10043;48;31;10331;57;51;13480;53;48;12084;25;14271;22;13271;15
5943905;5967140;143;10021;48;31;10043;57;53;13199;56;49;11802;24;14152;21;13152;15
5943906;5967140;137;9585;46;29;9634;51;47;12783;52;45;12152;24;12893;21;11717;15
5943907;5967140;133;9317;45;29;9446;49;43;12441;53;43;9506;24;11485;21;11482;14
5943908;5967140;128;8993;43;27;9056;48;42;12327;48;41;9393;22;11100;20;11105;14
5943909;5967140;124;8686;42;27;8806;48;42;10130;46;41;12079;22;10947;19;10952;13
5943910;5967140;121;8442;41;26;8524;48;42;9276;47;40;7973;20;10564;18;10569;13
